x,y,qx,qy,qz,qw,rx,ry,rz,mqx,mqy,mqz,mqw,mrx,mry,mrz,speed,steer
0.0,0.9642109848599717,0.7041876374653252,0.18389552079131913,0.560157148014124,0.9874487504551254,0.12344508249550415,0.2793059353750812,0.1844051971899887,0.8324696564205702,0.1987463647765751,0.30719988616918725,0.7799704190967274,0.5622034507358985,0.15201161747427672,0.5574572054092426,0.3340626373725004,0.06790933626541927
0.0465364664026571,1.0,0.6791363952207576,0.11301704642895079,0.6345830884909816,1.0,0.22145301958504568,0.27750227140458456,0.2286659444592472,0.891618706319554,0.2908167776465702,0.30455695137576666,0.820773498903028,0.5968031679296345,0.11659078240539227,0.5014047175136003,0.295070731784904,-0.006848129976592204
0.0,1.0,0.7188766394943029,0.04201445189019411,0.5738709032748618,0.9296103422934064,0.192109119499376,0.274265487670208,0.3286314610650989,0.9349990247779638,0.22197435144926925,0.2569405380382389,0.7737000332962384,0.6722265053204836,0.11032788470569341,0.49098160110126854,0.35381287453982635,-0.07360520720257199
0.0634879386415538,1.0,0.7784285092916331,0.05204927573537173,0.5855717719802275,0.9924608818733286,0.14965153684688035,0.19261520793396364,0.3354892020295375,0.9269973707593016,0.1522887404442673,0.2528995119356273,0.7654287289058703,0.6397737708972544,0.10899477101334933,0.513228955960013,0.45086186951442514,-0.0363811657810415
0.011443509994990421,0.9993003609337219,0.6916549743342846,0.00939654900987845,0.505671314700992,1.0,0.21943998900234754,0.11912901369466831,0.3938867384352457,0.9187073754672044,0.24462056281031544,0.21361896381514045,0.8567135301874591,0.5944405801540126,0.04134304263616241,0.5285298621198828,0.5135386971002732,0.0009173142620800823
0.05747042759607649,0.9033606575813156,0.6775782225894624,0.04224030744274908,0.5759542926754245,1.0,0.20554632515929894,0.1602601624941124,0.3056039483576708,0.8957314284260797,0.264181283285537,0.21057571659080104,0.8726133820082342,0.6197224954864745,0.9450027684805491,0.5440209646969201,0.4371054218974894,0.0879955170748127
0.08300755376328947,0.9924979318545462,0.7602937225937357,0.06395960625628773,0.6124369727137691,1.0,0.2559169604733643,0.1584855643850017,0.22431103422042994,0.8824763422415511,0.2669164334868857,0.2440359382579016,0.930061948732006,0.6266945742640684,0.020265723474968356,0.44538892464470714,0.38647328573421824,0.09861314243545503
0.0,1.0,0.8247477760107499,0.0,0.5382448602513783,0.9308112684426775,0.3195581938696212,0.2529431820774185,0.2780200859929055,0.9579682300985022,0.34405888481737407,0.19986881969783404,0.8745368394672745,0.6061430315898966,0.10447453043825705,0.4291971366710007,0.41664232025387665,0.07665485648344633
0.0,1.0,0.8330927011758343,0.017180484744650906,0.593106996981664,0.8379264048427789,0.33953694711070004,0.34078041082899324,0.1965684671573955,0.9307609963140896,0.3942181893754673,0.26221381329438825,0.8689075188128015,0.5433752230640393,0.05352890111046906,0.4437106025146641,0.5111234085743394,0.005026550761062731
0.011205460328509248,0.9422897112860256,0.871143661146476,0.0031240485668141693,0.5854845123639592,0.7519864962240576,0.2651481569448635,0.3803416832037282,0.22667877615317072,0.93663720015354,0.30880392496807946,0.3315923823402872,0.8594679229297517,0.5529738018311551,0.9608754632916852,0.42007082076317187,0.484259609813944,0.1033339757945547
0.0,1.0,0.8840415180153526,0.09434892621767679,0.5678035180306038,0.685976367188535,0.25007721696753904,0.2890052274921325,0.29878021386438447,0.9263626664405066,0.3412383545246309,0.2359075508630689,0.8805313681572244,0.5529165367540849,0.8655946795390057,0.3244112897021645,0.5644161071360743,0.16260301734981428
0.0,1.0,0.8243305691554615,0.1376065995357044,0.5375736433491213,0.6147051540887307,0.24019768976097144,0.24837977985627707,0.2499317622828373,1.0,0.40163745945158646,0.3342173141908327,0.8963304341458558,0.4534338060115686,0.7712688483639861,0.25379693505443157,0.5795898147176592,0.23234905546700507
0.0,1.0,0.7512081616975779,0.16945435050095006,0.5257662060645893,0.6655687066330668,0.18958425696752343,0.24751474684258254,0.15020188163813913,1.0,0.364794375956057,0.2686066067982795,0.8064324704189108,0.4607328530213093,0.7917380735192221,0.20311252477371508,0.6370450234368521,0.25573567133285946
